cache_mb,capacity_gb,category,form_factor,interface,lighting,manufacturer,name,nvme,opendb_id,part_id,release_year,series,storage_type,variant
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Seagate,Seagate BarraCuda Q5 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,2ce19537-ba9b-482e-8d72-76c6596ccfee,ssd_0448,,BarraCuda,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Z540 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,2ce47374-37e2-4af1-b31d-e1de86005e40,ssd_0449,,T-Force,SSD,2000GB
,512,ssd,M.2-2242,M.2 SATA,,TEAMGROUP,TEAMGROUP MS30 512GB SSD M.2-2242 SATA,False,2cec9a24-2a28-4cdc-84cd-949f209e3185,ssd_0450,,MS30,SSD,512GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue SA510 500 GB SSD 2.5"" SATA 6.0 Gb/s",False,2d0c070d-156f-409f-a3d0-aff17349f23e,ssd_0451,,Blue,SSD,500GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TCSunBow,"TCSunBow X3 1TB 2.5"" SSD SATA",False,2d1371e6-d7a6-420e-aac5-7045a37e6b05,ssd_0452,,X3,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,AITC Kingsman,AITC Kingsman KP800 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,2d590ddb-f4f4-46b4-a88c-3132f4794518,ssd_0453,,KP800,SSD,2000GB
,7000,ssd,"2.5""",SATA 6.0 Gb/s,,Micron,"Micron 5200 Ion 7.68 TB SSD 2.5"" SATA",False,2dc23585-9340-4529-97fd-09e7df479d26,ssd_0454,,5200,SSD,7000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Create Classic C47 4TB SSD M.2 PCIe 4.0 NVMe,True,2dcb7d81-17d2-4a00-a978-02c02eae77f7,ssd_0455,,T-Create,SSD,4000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 665p 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,2df11138-e7ac-455f-ba4f-1955972ff0c3,ssd_0456,,665p,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-FORCE Z44A7 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,2df87493-0a3f-407c-93f5-50aec7a00e39,ssd_0457,,T-FORCE,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Mushkin,Mushkin MKNSSDED1TB-D8 1TB SSD M.2-2280 PCIe 4.0 NVMe,True,2e1653f3-dcc2-496e-9872-0a03a5796fea,ssd_0458,,MKNSSDED1TB-D8,SSD,1000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Toshiba,"Toshiba OCZ TR200 480GB SSD 2.5"" SATA 6.0 Gb/s",False,2e2d3a74-279d-4064-b383-d88465f24978,ssd_0459,,OCZ,SSD,480GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Timetec,Timetec 35TTTNGE4NVME-1TB 1 TB M.2-2280 PCIe 4.0 X4 NVME,True,2e4ce127-bf62-4201-a920-682022505f7f,ssd_0460,,35TTTNGE4NVME-1TB,SSD,1000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU800 512GB SSD 2.5"" SATA",False,2e70e455-9353-4a51-b6cc-2a49ae6e1b5a,ssd_0461,,SU800,SSD,512GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,HP,HP FX700 500GB SSD M.2 PCIe 4.0 NVMe,True,2e810de7-c268-4e75-b524-dad5846cf5f9,ssd_0462,,FX700,SSD,500GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Corsair,MP400 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive,True,2eb17d1d-b609-4ba6-b76a-132df5b29bc4,ssd_0463,2020,MP400,SSD,
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Patriot,Patriot P300 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,2eb2626b-8e9c-4018-9370-616c3a379c51,ssd_0464,,P300,SSD,1000GB
,40,ssd,"2.5""",SATA 3.0 Gb/s,,ADATA,"ADATA S599 40GB 2.5"" SSD SATA 3.0 Gb/s",False,2ee8f22c-80b5-4601-a344-d3e2520c7a08,ssd_0465,,S599,SSD,40GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Apacer,"Apacer AS350 PANTHER 1TB SSD 2.5"" SATA 6.0 Gb/s",False,2ef74fd9-2ae4-46df-a863-f70d00e371f9,ssd_0466,,AS350,SSD,1000GB
,240,ssd,M.2-2280,M.2 SATA,,Crucial,Crucial M500 240GB SSD M.2-2280 SATA,False,2f08437c-585c-42ec-83d2-13a9e81c45fa,ssd_0467,,M500,SSD,240GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Silicon Power,"Silicon Power A58 2TB SSD 2.5"" SATA",False,2f1f562f-5bc5-4a1e-83e1-cdb715017cec,ssd_0468,,A58,SSD,2000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Z44L 500GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,2f3cdf56-389f-4156-81c2-ab7e67417f54,ssd_0469,,T-Force,SSD,500GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Transcend,"Transcend TS240GSSD220S 240GB 2.5"" SSD SATA",False,2f69bdad-630a-45d1-ad51-995e40bb5272,ssd_0470,,TS240GSSD220S,SSD,240GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,SAMSUNG,"SAMSUNG 860 EVO Series 2.5"" 500GB SATA III V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-76E500B/AM",False,2f75c060-2a8d-48d8-a5b9-5a6a9ff0f46a,ssd_0471,0,860 EVO Series,SSD,
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Kingston,Kingston FURY Renegade G5 4.096 TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,2f883b78-46ad-4ecd-8de8-a175b411b060,ssd_0472,,FURY,SSD,4000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk SSD PLUS 2.5"" 120GB SATA III 3D NAND Internal Solid State Drive (SSD)",False,2f8f77ca-e196-48cd-8557-caf21e3adcd8,ssd_0473,2021,SSD PLUS,SSD,120GB
,240,ssd,M.2-2280,M.2 SATA,,Kingston,Kingston SSDNow G2 240GB SSD M.2-2280 SATA,False,2f8fd979-da8a-4806-b64e-14c9aed92760,ssd_0474,,SSDNow,SSD,240GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Apacer,"Apacer AS340 PANTHER 480GB SSD 2.5"" SATA 6.0 Gb/s",False,2f9697e6-edcd-4701-a224-71ff825ffe15,ssd_0475,,AS340,SSD,480GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU655 120 GB SSD 2.5"" SATA 6.0 Gb/s",False,2fa3d17d-e4ab-4350-bc17-6137bcd13946,ssd_0476,,SU655,SSD,120GB
,400,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow E100 400GB SSD 2.5"" SATA 6.0 Gb/s",False,2fd03d50-d565-421f-a599-daf39d0b4cc7,ssd_0477,,SSDNow,SSD,400GB
,256,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital PC SN740 Pyrite 256GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,2ff6a4e9-2120-4877-afb3-e76d517d0f02,ssd_0478,,PC,SSD,256GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 1TB M.2 SSD PCIe 4.0 NVMe,True,300ca6c2-71bd-4081-9514-f5990f1909ab,ssd_0479,,MP600,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM610 500GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,303b4349-4ffb-4030-9dfb-03f9a69b00ea,ssd_0480,,NM610,SSD,500GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel D3-S4520 960GB SSD 2.5"" SATA",False,30626682-de5e-4db0-9fac-337705a512b8,ssd_0481,,D3-S4520,SSD,960GB
,2000,ssd,"2.5""",U.2,,Intel,"Intel DC P4510 2TB SSD 2.5"" U.2",False,307acd79-1635-4b44-8af5-ce34fd3c251d,ssd_0482,,DC,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 870 QVO 1TB SSD 2.5"" SATA 6.0 Gb/s",False,308c11cd-634b-4cf4-ac45-2daa12ae4b9c,ssd_0483,,870,SSD,1000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk Extreme II 120GB SSD 2.5"" SATA",False,30a89d6f-cc50-4550-a668-770459d85546,ssd_0484,,Extreme,SSD,120GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Crucial,Crucial P310 w/Heatsink 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,30eece97-9c38-4070-a1e4-ad0ece6152b2,ssd_0485,,P310,SSD,4000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA SU760 512GB SSD 2.5"" SATA",False,30f4c15a-7e0a-4b78-bf1f-ae3f2693ed84,ssd_0486,,SU760,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Netac,Netac NV5000-N 1TB SSD M.2 PCIe 4.0 NVMe,True,30f96a83-c996-42f5-a8f2-e9d7cf5f99c1,ssd_0487,,NV5000-N,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Zero Z330 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,31071fbc-daee-4e91-8fae-947f384cc70f,ssd_0488,,T-Force,SSD,1000GB
,180,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow KC300 180GB SSD 2.5"" SATA",False,3110b570-2086-4ba7-ad9e-2b291b3f57b2,ssd_0489,,SSDNow,SSD,180GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Apacer,"Apacer AS340 PANTHER 120 GB SSD 2.5"" SATA 6.0 Gb/s",False,312873a0-b5e8-4945-92ff-5f0a254239f9,ssd_0490,,AS340,SSD,120GB
,250,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Western Digital,Western Digital Black SN770 250GB SSD M.2 PCIe 4.0 NVMe,True,31da43b9-5a1e-4537-a68b-41726aa86084,ssd_0491,,Black,SSD,250GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Nextorage,Nextorage NEM-PAC 4TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,31e3800a-d3e6-4db1-9630-bbe4fa65a428,ssd_0492,,NEM-PAC,SSD,4000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x2,,Lexar,Lexar NM500 256GB SSD M.2-2280 PCIe 3.0 X2 NVMe,True,31ec8ad3-2318-4930-b652-0858dea559ec,ssd_0493,,NM500,SSD,256GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Apacer,Apacer AS2280P4U Pro 1TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,3248348a-e2fd-4bbb-8220-645cfc337118,ssd_0494,,AS2280P4U,SSD,1000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Seagate,"Seagate BarraCuda 120 2TB SSD 2.5"" SATA 6.0 Gb/s",False,326c872f-bfc6-4d8f-bdb2-a5041f43feef,ssd_0495,,BarraCuda,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX8100 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,32cb56fe-dbec-438c-8586-138b6991f120,ssd_0496,,XPG,SSD,1000GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue 250GB SSD 2.5"" SATA",False,32f7a3a4-f48e-4588-aada-151a31a8f373,ssd_0497,,Blue,SSD,250GB
,960,ssd,PCIe,M.2 PCIe 3.0 x8,,G.Skill,G.Skill Phoenix Blade 960GB SSD PCIe PCIe x8 NVMe,True,32f8d709-0bf3-4acf-a255-5c57bd6ef311,ssd_0498,,Phoenix,SSD,960GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung PM961 128GB M.2-2280 SSD PCIe 3.0 NVMe,True,32f96155-ec36-46b9-b2f5-f09590b4c77e,ssd_0499,,PM961,SSD,128GB
,8000,ssd,"2.5""",SATA 6.0 Gb/s,,VisionTek,"VisionTek 901409 8TB 2.5"" SSD SATA 6.0 Gb/s",False,331aa2e0-5607-4c3f-9430-3c2a493807de,ssd_0500,,901409,SSD,8000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Toshiba,"Toshiba Q300 120GB SSD 2.5"" SATA",False,3321882b-43a6-40e3-9831-e69a27bb7ce4,ssd_0501,,Q300,SSD,120GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,SK Hynix,SK Hynix Platinum P41 1TB M.2 SSD PCIe 4.0 NVMe,True,334179b5-61c7-4b4d-a6c1-b7f230774a3b,ssd_0502,,Platinum,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,PNY,PNY CS2150 2TB M.2-2280 SSD PCIe 5.0 X4 NVMe,True,336f66a1-2fdf-4b1d-94f3-edd3a00c46bc,ssd_0503,,CS2150,SSD,2000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Corsair,"Corsair Force GS 240GB SSD 2.5"" SATA 6.0 Gb/s",False,336fe2ed-1775-4dc1-9416-2c58d6cbcda9,ssd_0504,,Force,SSD,240GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket 4 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,339d6490-b8d4-4f68-8d30-2d9ebe648547,ssd_0505,,Rocket,SSD,4000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,VisionTek,VisionTek DLX3 256GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,33b928b2-8636-4c36-b514-660db4e49881,ssd_0506,,DLX3,SSD,256GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX 120GB SSD 2.5"" SATA",False,33dec253-fb96-4c05-a66c-9e01f0d13754,ssd_0507,,HyperX,SSD,120GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Leven,Leven JPS600 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,33eceb3a-c7d9-469a-836b-6ce986fbaf02,ssd_0508,,JPS600,SSD,1000GB
,3000,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel D3-S4520 3.84TB SSD 2.5"" SATA",False,340c8d26-19f5-4467-8f3e-d91f3ca4a83e,ssd_0509,,D3-S4520,SSD,3000GB
,1000,ssd,M.2-2280,M.2 SATA,,Verbatim,Verbatim Vi560 1TB SSD M.2-2280 SATA,False,34289ba3-11ad-4ed0-bcfc-582bcbab57ee,ssd_0510,,Vi560,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP EX2 1TB SSD 2.5"" SATA 6.0 Gb/s",False,34330ab8-62e8-414e-89a1-a8a09d17cf47,ssd_0511,,EX2,SSD,1000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Blue SA510 2TB SSD 2.5"" SATA 6.0 Gb/s",False,346793a3-fc0f-41c9-aa4c-a682463d5e0d,ssd_0512,,Blue,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Inland,Inland TN450 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,3476ee67-d5b9-4047-b378-5c63e3b0d23f,ssd_0513,,TN450,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket 4 Plus 2TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,347eccc4-2932-4d39-8e56-457ec23161e3,ssd_0514,,Rocket,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA XPG GAMMIX S70 Blade 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,34bd7d43-2cc2-44bb-8009-064cd7872888,ssd_0515,,XPG,SSD,1000GB
,3000,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNOW DC500R 3.84 TB SSD 2.5"" SATA",False,34ed1182-0fe6-4bde-b463-c28a914dadf8,ssd_0516,,SSDNOW,SSD,3000GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung PM951 128GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,351cebeb-e205-403b-be41-41c3c00d9f55,ssd_0517,,PM951,SSD,128GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP Cardea A440 1TB M.2-2280 SSD PCIe 4.0 NVMe,True,351fc6a6-93f2-4ad9-a310-be515fae76c6,ssd_0518,,Cardea,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM610PRO 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,3526aae8-9a7f-49be-bfb4-3814008bcf59,ssd_0519,,NM610PRO,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 760p 512GB M.2 SSD PCIe 3.0 NVMe,True,353b3ac5-28ce-4eaa-b7e7-75f8a6f47e3c,ssd_0520,,760p,SSD,512GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Seagate,Seagate BarraCuda Q5 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,35498127-3856-4848-81bd-1656053ece92,ssd_0521,,BarraCuda,SSD,1000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Black SN750 500GB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,35612e97-06e8-4254-9e74-446300512c4c,ssd_0522,,Black,SSD,500GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 530 w/Heatsink 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,358b8281-1f28-43c5-82a5-2ec5f6903f13,ssd_0523,,FireCuda,SSD,4000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 670p 512GB SSD M.2-2280 PCIe 3.0 X4 NVME,True,35922c2a-303f-487d-8be1-7c436255c034,ssd_0524,,670p,SSD,512GB
,60,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow V300 60GB SSD 2.5"" SATA 6.0 Gb/s",False,35a5c482-eb15-4d2a-87b6-458ef6cc8602,ssd_0525,,SSDNow,SSD,60GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial BX500 2TB 2.5"" SSD SATA 6.0 Gb/s",False,35c11854-3cec-435b-a62a-bbdb1bfe1d22,ssd_0526,,BX500,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lexar,Lexar NM620 512GB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,360a66aa-7351-43c2-aca7-e3d63ffe4370,ssd_0527,,NM620,SSD,512GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Integral,"Integral V Series Plus 1TB SSD 2.5"" SATA",False,3631a9f1-e628-48ed-8a45-5b3e8363873a,ssd_0528,,V,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Verbatim,Verbatim Vi5000 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,36418176-3e19-4021-aeb3-dfcfc96b5f4b,ssd_0529,,Vi5000,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG GAMMIX S11 Pro 2TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,36731d3a-1733-4a86-a3d9-9b0bb864b880,ssd_0530,,XPG,SSD,2000GB
,240,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SX8200 240GB SSD M.2-2280 PCIe 3.0 NVMe,True,36802c43-1fba-46bc-8ed5-ec0ef95db8c8,ssd_0531,,XPG,SSD,240GB
,512,ssd,M.2-2280,M.2 SATA,,Silicon Power,Silicon Power A55 512GB SSD M.2-2280 SATA,False,36a291f4-2966-47bb-a0b1-3fbd133636fc,ssd_0532,,A55,SSD,512GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Red SA500 1TB 2.5"" SSD SATA",False,36cd125f-f4d4-4a79-a573-bb85aae1b22b,ssd_0533,,Red,SSD,1000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP T-Force Delta RGB 1TB SSD 2.5"" SATA 6.0 Gb/s",False,36d8c777-d1eb-4038-ba0f-34647b7d2736,ssd_0534,,T-Force,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Z44L 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,37096712-9a22-459f-a5a2-e70bff8aa3f5,ssd_0535,,T-Force,SSD,1000GB
,8000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 870 QVO 8TB SSD 2.5"" SATA",False,371c584c-fa41-461f-a298-e1614dff24c1,ssd_0536,,870,SSD,8000GB
,480,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Green 480GB SSD M.2-2280 SATA,False,37208e5d-98c8-4851-b02b-ddb600781360,ssd_0537,,Green,SSD,480GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Crucial,Crucial T705 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,37346c4b-bde9-4591-bdbf-463530cff31d,ssd_0538,,T705,SSD,2000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk SSD PLUS 120GB SSD 2.5"" SATA",False,374193ba-6470-4073-b88a-2a7fda941181,ssd_0539,,SSD,SSD,120GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 520 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive,True,375806ca-1d9d-49d1-8254-536893c129ae,ssd_0540,2024,FireCuda 520,SSD,
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate Game 1TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,377566ee-ee2d-4869-a071-9df0ca4e0f64,ssd_0541,,Game,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Kingston,Kingston KC3000 512GB SSD M.2 PCIe 4.0 NVMe,True,37867e5b-0ced-40be-929d-eea79ea48e5b,ssd_0542,,KC3000,SSD,512GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Drevo,"Drevo X1 Pro 512GB SSD 2.5"" SATA",False,379dfa92-02a5-4496-b775-8804064879b7,ssd_0543,,X1,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Biwin,Biwin Black Opal NV7400 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,37a922dd-2d70-4e84-817f-293b00348d46,ssd_0544,,Black,SSD,4000GB
,800,ssd,PCIe,M.2 PCIe 3.0 x4,,Intel,Intel DC P3600 800GB SSD PCIe PCIe x4 NVMe,True,37d71986-8efa-4996-a060-fb84723ad50d,ssd_0545,,DC,SSD,800GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-Create Classic C47 1TB M.2-2280 SSD PCIe 4.0 NVMe,True,38017e42-2852-4774-b6c1-953723fa0705,ssd_0546,,T-Create,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Orico,Orico D10 2TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,38124d1c-bb88-4d18-a2cf-3bbf435fb924,ssd_0547,,D10,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP T-FORCE G70 PRO Graphene 1TB SSD M.2 PCIe 4.0 NVMe,True,38284e98-0cda-4fc0-a043-acf69656c315,ssd_0548,,T-FORCE,SSD,1000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Neo Forza,Neo Forza eSports 512 GB M.2-2280 SSD PCIe 3.0 X4 NVME,True,38287a7e-f012-46b8-86e5-b0bd524ad3a8,ssd_0549,,eSports,SSD,512GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Black 512GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,382a0f02-2800-4faa-8aee-c94b2d3cde44,ssd_0550,,Black,SSD,512GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Intenso,"Intenso High Performance 960GB SSD 2.5"" SATA",False,383ced0e-ffe9-408d-a1e2-32dd585e749b,ssd_0551,,High,SSD,960GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Orico,Orico O7000 512GB SSD M.2 PCIe 4.0 NVMe,True,384a8f6d-77c8-4930-92f7-2ecd1efdef83,ssd_0552,,O7000,SSD,512GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot Blast 120 GB SSD 2.5"" SATA",False,384c6ed9-79f7-480a-8380-a68f90316b1e,ssd_0553,,Blast,SSD,120GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,OCZ,"OCZ Agility 3 512GB 2.5"" SSD SATA 6.0 Gb/s",False,3855a7a7-337a-4f26-869b-18543c75e09c,ssd_0554,,Agility,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NQ710 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,385d4761-5c9a-488e-8d2a-4510681063a1,ssd_0555,,NQ710,SSD,4000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA XPG SPECTRIX S20G 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,38981b5d-af1b-4dfe-86a2-66b2dcf20b24,ssd_0556,,XPG,SSD,1000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO XT 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,38b73361-85a1-400b-80a6-ce8cc6205749,ssd_0557,,MP600,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,SK Hynix,SK Hynix Gold P31 2TB M.2 SSD NVMe,True,38bdea2e-eecf-44a5-a68b-544d4fb44640,ssd_0558,,Gold,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial M4 512GB SSD 2.5"" SATA 6.0 Gb/s",False,3909e6b9-d52d-4fa9-b3ae-321f2101cd7d,ssd_0559,,M4,SSD,512GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,GOODRAM,GOODRAM IRDM PRO GEN 5 4TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,3921a685-e7f3-4d51-8ca3-51a6daf63cf5,ssd_0560,,IRDM,SSD,4000GB
